sex,year,Country,country_n,vr_deaths,est_deaths,population,reg_cdr,u5mr,lnu5mr,u5mr_se_l,u5mr_se_u,u5compl,pct65,Obs_compl,logitcompl,Pred_compl_m_1,Pred_compl_m_2
2,2005,The Bahamas,15,821,941.304,168618,4.869,0.013251,-4.323712,0.0108639,0.0156373,0.980773,0.0716,0.872194,1.920499,0.8905293,0.8833959
2,2006,The Bahamas,15,790,950,172199,4.58771,0.01272,-4.364586,0.0104566,0.0149833,0.979128,0.0731,0.831579,1.596859,0.8762271,0.8643058
2,2007,The Bahamas,15,792.863,956.908,175764,4.51095,0.012289,-4.399025,0.0100933,0.0144853,0.977413,0.0747,0.828568,1.575513,0.8713455,0.8578635
2,2008,The Bahamas,15,837,994.403,179367,4.66642,0.012182,-4.407827,0.0096435,0.0147197,0.975627,0.0764,0.841711,1.671014,0.8761424,0.8645704
2,2009,The Bahamas,15,908,1029.18,182920,4.96391,0.011931,-4.42865,0.0091482,0.014713,0.973772,0.078,0.882258,2.013993,0.8894086,0.8826549
2,2010,The Bahamas,15,915,1090.76,186278,4.91201,0.011648,-4.452589,0.0088296,0.0144671,0.971847,0.0798,0.838864,1.649799,0.8847374,0.8766414
2,2011,The Bahamas,15,936,1144.57,188812,4.9573,0.010915,-4.517648,0.0078924,0.0139369,0.969853,0.0819,0.817775,1.501346,0.8890442,0.8828173
2,2012,The Bahamas,15,898.966,1202.37,191600,4.69188,0.01093,-4.516221,0.0076241,0.0142365,0.967789,0.0843,0.747664,1.086191,0.8683237,0.8550079
2,2013,The Bahamas,15,927,1254.31,194503,4.766,0.010641,-4.543,0.0070701,0.0142127,0.965655,0.087,0.739054,1.041057,0.8686268,0.8557541
2,1985,Bosnia and Herzegovina,16,13503,14191.5,2195463,6.15041,0.021548,-3.837478,0.0211042,0.0219916,0.996871,0.0685,0.951482,2.976082,0.9550655,0.9510525
2,1986,Bosnia and Herzegovina,16,13649,14329.2,2217550,6.15499,0.019243,-3.950604,0.0188782,0.019608,0.997689,0.0696,0.952528,2.998969,0.9593093,0.9567818
2,1987,Bosnia and Herzegovina,16,13748,14532.8,2245877,6.12144,0.017979,-4.018573,0.0176623,0.0182949,0.998422,0.0712,0.946,2.86325,0.9601786,0.957848
2,1988,Bosnia and Herzegovina,16,13540,14729.7,2271355,5.9612,0.016842,-4.083873,0.0165334,0.0171509,0.99907,0.0734,0.919232,2.431953,0.9583254,0.9552677
2,1989,Bosnia and Herzegovina,16,14200,14906.6,2282338,6.22169,0.015611,-4.159804,0.0153105,0.0159108,0.999633,0.0762,0.952598,3.000527,0.9637687,0.9624332
2,1990,Bosnia and Herzegovina,16,13281,15069.2,2272198,5.845,0.014246,-4.25128,0.0139685,0.0145235,1,0.0796,0.881332,2.005106,0.9586226,0.955575
2,1991,Bosnia and Herzegovina,16,13670,15268.5,2235914,6.11383,0.013561,-4.300555,0.0132485,0.0138735,1,0.0834,0.89531,2.146168,0.9624291,0.9605915
2,1998,Bosnia and Herzegovina,16,13376,14364.6,1906896,7.01454,0.011175,-4.494121,0.0108456,0.0115034,1,0.1183,0.93118,2.604954,0.9591041,0.9552706
2,1999,Bosnia and Herzegovina,16,13476,14178.1,1902850,7.08201,0.010281,-4.577436,0.0100149,0.0105476,1,0.1242,0.950481,2.954618,0.9594219,0.9556879
2,2004,Bosnia and Herzegovina,16,15452,15491.9,1916116,8.06423,0.007694,-4.867317,0.0074478,0.0079402,0.999107,0.1493,0.997423,5.958593,0.9671044,0.9657542
2,2006,Bosnia and Herzegovina,16,15913,16195.5,1933557,8.22991,0.007141,-4.941934,0.0069068,0.0073747,0.997192,0.1534,0.982554,4.031056,0.9685491,0.9676473
2,2008,Bosnia and Herzegovina,16,16339,16652.1,1931493,8.45926,0.006444,-5.044627,0.0062276,0.0066601,0.994765,0.1536,0.981197,3.954763,0.9732609,0.9737191
2,2011,Bosnia and Herzegovina,16,17063,17363.5,1918198,8.89533,0.005504,-5.202253,0.0053215,0.0056868,0.990238,0.159,0.982696,4.039348,0.9778314,0.9793823
2,2014,Bosnia and Herzegovina,16,17620,18292.6,1916588,9.19342,0.004754,-5.348791,0.0044917,0.0050161,0.984669,0.1715,0.963233,3.265705,0.9778533,0.9795562
2,1970,Belarus,17,35442,37318.4,4880514,7.26194,0.031054,-3.472042,0.0274715,0.0346356,0.720267,0.1125,0.949719,2.938532,0.9654276,0.962812
2,1971,Belarus,17,34843,37602.3,4913881,7.09073,0.029766,-3.51439,0.0263559,0.0331761,0.723715,0.1157,0.926619,2.535884,0.9625414,0.9584637
2,1972,Belarus,17,36733,38588,4945400,7.42771,0.028666,-3.552034,0.0254464,0.0318862,0.727022,0.1184,0.951927,2.985772,0.9668211,0.9639729
2,1973,Belarus,17,38141,39268,4973510,7.66883,0.027564,-3.591234,0.0245799,0.0305487,0.730186,0.1211,0.9713,3.521749,0.9695119,0.9672915
2,1974,Belarus,17,37324,39463.8,4998908,7.46643,0.026585,-3.627393,0.0237113,0.0294595,0.733207,0.1239,0.945777,2.858892,0.9665362,0.9628962
2,1975,Belarus,17,40238,40927.3,5023659,8.0097,0.025768,-3.658639,0.0229308,0.0286043,0.736087,0.1277,0.983157,4.066836,0.9717318,0.969684
2,1976,Belarus,17,41471,42246.4,5050307,8.21158,0.024952,-3.690812,0.0222369,0.0276665,0.738827,0.131,0.981646,3.97939,0.9729716,0.9710804
2,1977,Belarus,17,42546,43227.1,5078506,8.37766,0.024205,-3.721184,0.0216549,0.0267556,0.741432,0.1341,0.984243,4.134614,0.9738508,0.9720091
2,1978,Belarus,17,43728,44529.4,5103749,8.56782,0.023512,-3.750247,0.0211694,0.0258545,0.743904,0.1366,0.982002,3.999351,0.9750685,0.9734084
2,1979,Belarus,17,45220,45898.8,5127856,8.8185,0.022901,-3.776589,0.0206258,0.0251756,0.74625,0.138,0.985212,4.199027,0.9770619,0.9758503
2,1981,Belarus,17,46310,47757.2,5192804,8.91811,0.022228,-3.80639,0.0200719,0.0243846,0.750593,0.1368,0.969697,3.465737,0.9785936,0.9775081
2,1982,Belarus,17,46993,48709.1,5225143,8.99363,0.021709,-3.830047,0.0196181,0.0237991,0.752609,0.1341,0.964769,3.309966,0.980393,0.9797227
2,1983,Belarus,17,49437,50403.6,5255230,9.4072,0.0209,-3.868006,0.0188621,0.022938,0.754539,0.1325,0.980823,3.934676,0.9838759,0.9840377
2,1986,Belarus,17,50996,51807.1,5335258,9.5583,0.019524,-3.93612,0.0175608,0.0214869,0.759981,0.13,0.984343,4.141083,0.9859285,0.9862794
2,1989,Belarus,17,52552,53755.6,5388904,9.75189,0.017912,-4.022278,0.0161255,0.0196988,0.762853,0.137,0.977611,3.776523,0.9859803,0.9861373
2,1992,Belarus,17,58297,59487.5,5401722,10.7923,0.01652,-4.103196,0.0148832,0.0181564,0.763094,0.1476,0.979987,3.891168,0.988125,0.9886091
2,1995,Belarus,17,64994,65527.3,5409810,12.0141,0.015813,-4.146943,0.014209,0.0174163,0.761177,0.1579,0.991861,4.802921,0.9894887,0.9901183
2,1996,Belarus,17,64878,65464,5390956,12.0346,0.015543,-4.16412,0.0140544,0.0170324,0.760079,0.1613,0.991048,4.70685,0.9889479,0.9894658
2,1998,Belarus,17,65682,66279.9,5346694,12.2846,0.01471,-4.219235,0.0132341,0.0161857,0.757213,0.1669,0.990979,4.699173,0.9888012,0.9892915
2,2000,Belarus,17,64665,65737.5,5304540,12.1905,0.013562,-4.300518,0.0121502,0.0149729,0.753469,0.1692,0.983685,4.09924,0.9887866,0.9893403
2,2001,Belarus,17,66649,66817,5280886,12.6208,0.012873,-4.352608,0.0115386,0.0142078,0.751275,0.1723,0.997486,5.983456,0.9896157,0.9903359
2,2004,Belarus,17,65971,66516.9,5190602,12.7097,0.010562,-4.550453,0.0094207,0.0117041,0.74343,0.1824,0.991793,4.794509,0.989759,0.9906538
2,2007,Belarus,17,63273.9,63860,5119662,12.359,0.008396,-4.780018,0.0074364,0.0093553,0.733753,0.1859,0.990822,4.681754,0.9905091,0.9917253
2,2008,Belarus,17,63424.1,63628.5,5103775,12.4269,0.007793,-4.854592,0.0068742,0.0087108,0.730135,0.1837,0.996788,5.737577,0.991563,0.9929304
2,2009,Belarus,17,64488.3,64598.4,5091329,12.6663,0.007259,-4.925475,0.0063084,0.0082102,0.726326,0.1807,0.998296,6.372874,0.9928089,0.9942686
2,2011,Belarus,17,63695.3,64915.8,5073989,12.5533,0.0063,-5.067197,0.0053844,0.0072158,0.71815,0.1756,0.9812,3.954896,0.9940296,0.9955637
2,2012,Belarus,17,61600,62093.2,5069166,12.1519,0.005846,-5.142013,0.0049505,0.0067413,0.713791,0.1757,0.992057,4.827538,0.9939163,0.995517
2,2008,Belize,18,546.447,623.212,154938,3.52688,0.016803,-4.086199,0.0138182,0.0197878,0.834223,0.0357,0.876823,1.962686,0.9203576,0.9236543
2,2009,Belize,18,610,640.805,159246,3.83054,0.016317,-4.115546,0.0132482,0.0193859,0.854187,0.036,0.951927,2.985776,0.9351255,0.9382908
2,2010,Belize,18,628.305,652.057,163478,3.84335,0.015837,-4.145401,0.012818,0.0188561,0.875226,0.0365,0.963574,3.275354,0.938647,0.9395267
2,2011,Belize,18,639,665.704,167872,3.80648,0.015555,-4.163384,0.0124446,0.0186651,0.897396,0.0362,0.959886,3.1751,0.9405873,0.9387383
2,2012,Belize,18,630,684.481,171989,3.66302,0.015047,-4.1966,0.0119332,0.01816,0.920754,0.0362,0.920405,2.447869,0.9400895,0.9345499
2,2013,Belize,18,650,699.2,175886,3.69558,0.014493,-4.234116,0.0113498,0.0176354,0.945363,0.0361,0.929635,2.581089,0.9452978,0.9381182
2,2014,Belize,18,644,711.525,179782,3.58211,0.01385,-4.279448,0.0106548,0.0170458,0.971288,0.0363,0.905098,2.255194,0.9464814,0.9360009
2,2000,Bolivia,20,10040.5,28723.7,4191226,2.3956,0.068298,-2.683877,0.0655726,0.071023,0.402793,0.0542,0.349555,-0.620995,0.3483506,0.3488783
2,2001,Bolivia,20,9612.48,28169.5,4268173,2.25213,0.064976,-2.73374,0.0623165,0.0676352,0.402793,0.0547,0.341237,-0.6577863,0.3371569,0.3343888
2,2002,Bolivia,20,11093,28146.9,4346702,2.55205,0.061927,-2.781791,0.0592873,0.0645677,0.402793,0.0551,0.39411,-0.4300677,0.3867003,0.397091
2,2003,Bolivia,20,9993.05,28069.8,4427365,2.25711,0.059151,-2.827657,0.0566631,0.0616394,0.402793,0.0558,0.356007,-0.5927382,0.3517723,0.3521903
2,1974,Brazil,21,340625,374064,53209520,6.40158,0.090738,-2.399783,0.0841705,0.0973048,0.817051,0.0397,0.910607,2.321064,0.9512478,0.9460634
2,1975,Brazil,21,343749,373920,54545498,6.30206,0.088126,-2.428986,0.0819671,0.0942851,0.79771,0.0402,0.919311,2.433024,0.9479092,0.9438351
2,1981,Brazil,21,316247,367606,62968184,5.02233,0.067784,-2.691425,0.0635528,0.0720157,0.708575,0.0418,0.860287,1.817677,0.9103163,0.9083756
2,1982,Brazil,21,309408,370232,64423091,4.80275,0.065306,-2.728672,0.0615085,0.0691034,0.697652,0.042,0.835714,1.62668,0.9013239,0.898948
2,1983,Brazil,21,320225,372241,65894799,4.85964,0.063293,-2.759986,0.0596246,0.0669607,0.687724,0.0423,0.860262,1.817469,0.9036812,0.9039308
2,1985,Brazil,21,325266,377781,68783029,4.72887,0.058929,-2.831422,0.0553998,0.0624582,0.670705,0.0432,0.860992,1.823552,0.8983488,0.9006041
2,1987,Brazil,21,329809,371123,71594419,4.60663,0.053612,-2.925988,0.0505915,0.0566319,0.657259,0.0438,0.888678,2.077307,0.8967645,0.9013516
2,1990,Brazil,21,334738,371013,75952705,4.40719,0.0465,-3.068301,0.0437804,0.0492198,0.643365,0.0459,0.902227,2.222213,0.8925981,0.8989999
2,1991,Brazil,21,327387,368927,77379259,4.23094,0.044381,-3.11494,0.0415197,0.0472427,0.640338,0.0467,0.887402,2.064475,0.8854808,0.8909815
2,1992,Brazil,21,337469,373564,78729802,4.28642,0.042551,-3.157043,0.0398224,0.0452803,0.638095,0.0477,0.903377,2.235328,0.8897902,0.8965315
2,1997,Brazil,21,373714,395008,85081960,4.3924,0.032613,-3.423031,0.0302545,0.0349724,0.638512,0.0536,0.946092,2.865065,0.9074054,0.9166102
2,2005,Brazil,21,424064,440888,95000885,4.46379,0.022483,-3.795007,0.0199202,0.0250453,0.677747,0.067,0.96184,3.227051,0.9229269,0.9270262
2,2006,Brazil,21,437433,448209,96241708,4.54515,0.02155,-3.837387,0.01921,0.0238896,0.6863,0.0685,0.975958,3.703624,0.9276665,0.9312413
2,2007,Brazil,21,444714,455805,97481817,4.56202,0.020686,-3.878274,0.0184017,0.0229713,0.695746,0.0699,0.975667,3.691283,0.9300498,0.9325523
2,1980,Barbados,22,1084,1090.6,132884,8.1575,0.022199,-3.807698,0.0168186,0.0275799,0.964873,0.1186,0.993945,5.100847,0.9718699,0.9741744
2,1981,Barbados,22,966,1075.88,133937,7.21232,0.02095,-3.865611,0.0158445,0.0260558,0.964536,0.1191,0.897867,2.173747,0.9614605,0.9616189
2,1982,Barbados,22,918,1080.39,134428,6.82891,0.019992,-3.912409,0.0149548,0.0250298,0.964384,0.1199,0.849696,1.732219,0.9562056,0.9548797
2,1983,Barbados,22,1051,1083.2,134413,7.81918,0.019597,-3.932366,0.0145605,0.024634,0.964405,0.1197,0.970277,3.485659,0.9705938,0.9726064
2,1984,Barbados,22,1064,1088.78,134350,7.91962,0.019083,-3.958954,0.0139936,0.0241726,0.964489,0.1196,0.977237,3.759614,0.9722015,0.9744207
2,1986,Barbados,22,1091,1108.83,134157,8.13224,0.018311,-4.000248,0.013149,0.0234732,0.964858,0.1193,0.983917,4.113805,0.9749387,0.9774238
2,1988,Barbados,22,1099,1138.27,134443,8.17445,0.017536,-4.043472,0.0122007,0.0228723,0.965509,0.1192,0.965497,3.331597,0.9759234,0.9784001
2,1996,Barbados,22,1147,1205.41,136757,8.38715,0.017169,-4.064669,0.0122257,0.0221116,0.971335,0.1265,0.951547,2.977493,0.9727219,0.9736258
2,2001,Barbados,22,928,1150.34,139330,6.66043,0.017587,-4.040598,0.0127459,0.022428,0.977341,0.1332,0.80672,1.428835,0.9359109,0.9206033
2,2002,Barbados,22,1156.5,1162.43,139854,8.26933,0.017701,-4.034141,0.0129797,0.0224221,0.978828,0.1336,0.994892,5.271803,0.9643952,0.9615818
2,2006,Barbados,22,1142,1174.23,141951,8.04502,0.01596,-4.137677,0.0124675,0.0194522,0.985643,0.1351,0.972553,3.567673,0.9632412,0.9590175
2,2010,Barbados,22,1126,1182.81,144479,7.79351,0.014281,-4.248802,0.011079,0.0174836,0.993861,0.1412,0.95197,2.986707,0.9590198,0.9517005
2,2012,Barbados,22,1167,1217.07,145608,8.01468,0.01407,-4.2637,0.0107095,0.0174308,0.998501,0.1464,0.95886,3.148762,0.9586911,0.9503329
2,1970,Canada,25,64853,65387.9,10634882,6.09814,0.02003,-3.910527,0.0197847,0.0202752,0.999837,0.0885,0.991819,4.797707,0.9904493,0.9904853
2,1971,Canada,25,65449,66529.9,10862219,6.02538,0.018987,-3.963984,0.018738,0.0192367,0.999826,0.0895,0.983753,4.103468,0.9904256,0.9904454
2,1975,Canada,25,70251,70333.6,11516784,6.09988,0.015255,-4.182826,0.0150474,0.0154633,0.999785,0.0953,0.998826,6.74639,0.9915934,0.9918566
2,1976,Canada,25,70284,70686.8,11687197,6.01376,0.014333,-4.245175,0.014145,0.0145214,0.999776,0.0973,0.994302,5.161858,0.9914734,0.9917031
2,1977,Canada,25,70626,71115.2,11845409,5.96231,0.01347,-4.30726,0.0132734,0.0136674,0.999768,0.0995,0.99312,4.972305,0.9914473,0.9916642
2,1978,Canada,25,71064,71679.9,11990464,5.92671,0.012756,-4.36179,0.0125506,0.0129605,0.99976,0.1018,0.991408,4.748238,0.9913767,0.9915668
2,1979,Canada,25,71624.1,72518.6,12137065,5.90127,0.011799,-4.439734,0.0116261,0.0119721,0.999753,0.1044,0.987666,4.382952,0.9915566,0.9917873
2,1981,Canada,25,73890.4,74597.1,12457980,5.93117,0.01025,-4.58046,0.0101086,0.0103918,0.99974,0.109,0.990526,4.649649,0.9921191,0.9924645
2,1983,Canada,25,76719.5,77331.3,12748275,6.01803,0.009245,-4.683701,0.0090838,0.0094057,0.999729,0.1128,0.992089,4.831563,0.992616,0.9930412
2,1984,Canada,25,77829.9,78820.8,12880265,6.04257,0.008912,-4.720361,0.0087712,0.0090527,0.999724,0.115,0.987428,4.363651,0.9926245,0.9930369
2,1987,Canada,25,83691,84119.8,13314296,6.2858,0.008035,-4.824003,0.007913,0.0081562,0.999714,0.1233,0.994902,5.27381,0.9929417,0.9933681
2,1990,Canada,25,88002,88503.6,13927033,6.31879,0.007348,-4.913385,0.0072309,0.0074643,0.999712,0.1295,0.994332,5.167195,0.9927082,0.9930406
2,1991,Canada,25,90127,90320.5,14106921,6.38885,0.006925,-4.972601,0.0068136,0.0070367,0.999713,0.1314,0.997858,6.143865,0.9930924,0.9934939
2,1992,Canada,25,90668,92146,14278942,6.34977,0.006696,-5.006258,0.0065855,0.0068063,0.999715,0.1329,0.98396,4.116528,0.9929551,0.9933161
2,1994,Canada,25,97331,97478.2,14608495,6.66263,0.006734,-5.000622,0.0066262,0.0068413,0.99972,0.1355,0.99849,6.494158,0.9933397,0.9937245
2,1995,Canada,25,99336,99388.6,14765993,6.72735,0.006524,-5.032192,0.006418,0.006631,0.999724,0.1367,0.99947,7.542883,0.993533,0.9939401
2,2000,Canada,25,106316,106552,15453581,6.8797,0.005588,-5.187085,0.0055249,0.0056517,0.999753,0.1418,0.997787,6.111352,0.9940626,0.9944991
2,2001,Canada,25,107530,108046,15613905,6.88681,0.005626,-5.18037,0.0055324,0.0057195,0.999761,0.1426,0.995233,5.341285,0.9938724,0.9942531
2,2004,Canada,25,112061,112610,16084980,6.96681,0.005598,-5.185427,0.0054986,0.0056965,0.999789,0.1452,0.995128,5.319386,0.9935659,0.9938218
2,2006,Canada,25,112916,115167,16403531,6.88364,0.005412,-5.219207,0.0053058,0.0055174,0.999811,0.1479,0.980451,3.91511,0.9930908,0.9932017
2,2007,Canada,25,116529,117148,16574263,7.03072,0.005362,-5.228483,0.0052621,0.0054612,0.999823,0.1497,0.994716,5.237863,0.9932784,0.9934109
2,2008,Canada,25,118183,118463,16756843,7.05282,0.005306,-5.238998,0.0052099,0.0054013,0.999836,0.1516,0.997632,6.043426,0.9930985,0.9931649
2,2009,Canada,25,118100,119449,16947596,6.96854,0.005261,-5.24743,0.0051702,0.0053519,0.99985,0.1537,0.98871,4.472493,0.992553,0.9924512
2,2010,Canada,25,119428,121142,17133397,6.97048,0.005259,-5.247722,0.0051661,0.0053529,0.999864,0.1561,0.98585,4.243771,0.9921336,0.9918798
2,2011,Canada,25,121023,123047,17313660,6.99003,0.005129,-5.272774,0.0050328,0.0052259,0.999879,0.1592,0.983552,4.090973,0.9918958,0.9915454
2,2012,Canada,25,122354,124989,17510512,6.98746,0.005077,-5.282946,0.0049918,0.0051631,0.999895,0.1616,0.978916,3.837937,0.9915291,0.99103
2,2013,Canada,25,124226,127074,17707110,7.0156,0.005069,-5.284683,0.004963,0.0051743,0.999911,0.1639,0.977592,3.775652,0.9911797,0.9905251
2,2014,Canada,25,126036,129799,17906733,7.03847,0.005025,-5.29325,0.0049152,0.0051356,0.999929,0.1661,0.971005,3.511226,0.9908809,0.9900843
2,2015,Canada,25,131287,133132,18111150,7.24896,0.004996,-5.299129,0.004905,0.0050869,0.999946,0.1683,0.986142,4.264923,0.9912552,0.9905589
2,2016,Canada,25,132258,135261,18318917,7.21975,0.004938,-5.310893,0.0049337,0.0049413,0.999965,0.1703,0.977798,3.785125,0.9908257,0.9899381
2,1970,Switzerland,26,27136,27618,3164065,8.57631,0.015765,-4.149939,0.0154763,0.0160545,0.999869,0.1319,0.982549,4.030736,0.9899232,0.9903718
2,1972,Switzerland,26,26802,27259.3,3203716,8.36591,0.014437,-4.237995,0.0141699,0.0147032,0.999843,0.1371,0.983223,4.070839,0.9889653,0.9891707
2,1974,Switzerland,26,26578,26677.1,3249601,8.17885,0.012883,-4.351873,0.0126054,0.0131599,0.999813,0.1426,0.996287,5.59216,0.9882935,0.9883107
2,1975,Switzerland,26,26235,26551.7,3251590,8.06836,0.01168,-4.449901,0.011446,0.0119134,0.999795,0.1461,0.988073,4.416926,0.9882743,0.9882975
2,1977,Switzerland,26,26079,26601.3,3229526,8.07518,0.010017,-4.603509,0.0097881,0.0102451,0.999756,0.1538,0.980366,3.910669,0.9885051,0.9885795
2,1978,Switzerland,26,27188,27396.3,3230137,8.41698,0.009424,-4.664539,0.0092046,0.0096425,0.999735,0.1569,0.992395,4.871353,0.9898791,0.9902572
2,1979,Switzerland,26,27311,28046.3,3236192,8.43924,0.009059,-4.704009,0.008839,0.0092788,0.999712,0.1595,0.973782,3.614723,0.9898211,0.9901673
2,1980,Switzerland,26,28250,28409.9,3247503,8.69899,0.008935,-4.717796,0.0087286,0.0091411,0.999687,0.1612,0.994371,5.174189,0.9904555,0.9909008
2,1982,Switzerland,26,28454,28670.3,3279792,8.67555,0.008331,-4.787764,0.008119,0.0085432,0.999633,0.1622,0.992455,4.879361,0.9907119,0.9911765
2,1984,Switzerland,26,28146,28675.2,3303192,8.52085,0.00795,-4.834547,0.0077406,0.0081599,0.999561,0.1632,0.981547,3.973886,0.9902709,0.9906039
2,1985,Switzerland,26,28622.6,28882.1,3316743,8.62973,0.007697,-4.866932,0.007504,0.0078899,0.999526,0.1646,0.991016,4.703309,0.9906303,0.9910187
2,1987,Switzerland,26,28771,29159.8,3353381,8.5797,0.007468,-4.897069,0.0072814,0.0076555,0.999455,0.1681,0.986665,4.303967,0.9899378,0.9901165
2,1988,Switzerland,26,29365,29698.1,3377376,8.69462,0.007519,-4.890307,0.0073309,0.0077073,0.99942,0.1694,0.988783,4.479077,0.989902,0.9900304
2,1989,Switzerland,26,29533,30253.8,3403207,8.67799,0.007551,-4.88606,0.0073702,0.007732,0.999384,0.1705,0.976175,3.712909,0.9894378,0.9894094
2,1991,Switzerland,26,30558,30815.4,3473945,8.79634,0.007063,-4.952854,0.0069139,0.0072126,0.999312,0.1713,0.991647,4.776697,0.9902167,0.9903458
2,1992,Switzerland,26,30632,30910.6,3512622,8.72055,0.00674,-4.999749,0.0065883,0.006891,0.999275,0.1714,0.990986,4.69996,0.9903353,0.9904841
2,1993,Switzerland,26,30972,31168.6,3543537,8.74042,0.006267,-5.072481,0.0061224,0.0064113,0.999238,0.1718,0.993691,5.059444,0.9909921,0.9912921
2,1994,Switzerland,26,30759,31489,3571520,8.6123,0.005856,-5.140334,0.0057074,0.0060041,0.9992,0.1724,0.976816,3.740839,0.991071,0.991389
2,1995,Switzerland,26,31765,32249.1,3595827,8.83385,0.005533,-5.197036,0.0053853,0.0056805,0.999161,0.1731,0.984988,4.183782,0.9920478,0.9925498
2,1996,Switzerland,26,31868,32151.3,3613004,8.82036,0.005292,-5.241577,0.0051433,0.0054405,0.999121,0.174,0.991189,4.722884,0.9921887,0.9927061
2,1997,Switzerland,26,32198,32207,3623224,8.88656,0.005198,-5.259437,0.0050508,0.0053456,0.999081,0.1751,0.999722,8.187411,0.9922757,0.9927877
2,1998,Switzerland,26,31550,31928.5,3635492,8.67833,0.005127,-5.273267,0.0049837,0.00527,0.99904,0.1762,0.988146,4.42314,0.9915521,0.9919059
2,2001,Switzerland,26,31332,32057.3,3695312,8.47885,0.005113,-5.275938,0.0049723,0.0052541,0.998913,0.1788,0.977375,3.765822,0.9901246,0.9900455
2,2002,Switzerland,26,32037,32387.4,3722904,8.60538,0.004914,-5.315707,0.0047588,0.0050689,0.998868,0.1791,0.989182,4.515689,0.9908054,0.9908864
2,2004,Switzerland,26,31188,31448.3,3769772,8.27318,0.004634,-5.374303,0.0044802,0.0047881,0.998777,0.18,0.991723,4.785905,0.9898841,0.9896858
2,2006,Switzerland,26,31067,31850.5,3811925,8.14995,0.004461,-5.41241,0.0043183,0.0046034,0.998682,0.1828,0.975402,3.680192,0.9890719,0.9885731
2,2007,Switzerland,26,31543,32084.3,3841919,8.21022,0.004318,-5.444995,0.0041742,0.0044615,0.998634,0.1845,0.98313,4.065207,0.9892448,0.988776
2,2008,Switzerland,26,31756,32077.7,3884155,8.17578,0.004257,-5.459208,0.0041052,0.0044087,0.998584,0.186,0.989971,4.592175,0.9888443,0.9882132
2,2009,Switzerland,26,32418,32443.3,3928055,8.25294,0.004262,-5.458012,0.00412,0.004404,0.998534,0.1876,0.999219,7.153697,0.9886768,0.9879439
2,2010,Switzerland,26,32363,32710,3969109,8.15372,0.004099,-5.496978,0.0039724,0.0042259,0.998483,0.1893,0.989392,4.535486,0.9882917,0.9874056
2,2011,Switzerland,26,31996,32823.9,4009624,7.9798,0.004005,-5.520108,0.0038973,0.0041136,0.998431,0.1912,0.974778,3.654503,0.9872513,0.9859489
2,2014,Switzerland,26,32988,33208.6,4137246,7.97342,0.00394,-5.536475,0.0037834,0.0040974,0.998269,0.1968,0.993359,5.007771,0.9855806,0.9834263
2,1970,Chile,27,37768,37893.8,4760170,7.93417,0.089911,-2.408937,0.0891076,0.0907141,0.998594,0.062,0.996679,5.704201,0.9794651,0.9792216
2,1971,Chile,27,37392,37920.1,4844063,7.71914,0.085052,-2.464489,0.0842086,0.0858959,0.998578,0.0626,0.986072,4.259859,0.9786175,0.9781235
